,name,wikipedia_name,lat,lon,page,wiktor_key,toponym,old_coord,new_coord,mlg_key,geocoded_coordinates_list,median_error_distance
6502,,,,,,,"FIXED for  Exeter, South Australia "," -34.849 , 138.495 "," -34.849 , 138.495","FIXED for  Exeter, South Australia -34.849,138.495",[],
6503,,,,,,,"FIXED for  Fairfield, California "," 38.257777777778 , -122.05416666667 "," 38.257777777778 , -122.05416666667","FIXED for  Fairfield, California 38.257777777778,-122.05416666667",[],
6504,,,,,,,"FIXED for  Fairfield, Connecticut "," 41.14121 , -73.26373 "," 41.14121 , -73.26373","FIXED for  Fairfield, Connecticut 41.14121,-73.26373",[],
6505,,,,,,,"FIXED for  Fairfield, Idaho "," 43.3461 , -114.791 "," 43.3461 , -114.791","FIXED for  Fairfield, Idaho 43.3461,-114.791",[],
6506,,,,,,,"FIXED for  Fairfield, Illinois "," 38.3803 , -88.3658 "," 38.3803 , -88.3658","FIXED for  Fairfield, Illinois 38.3803,-88.3658",[],
6507,,,,,,,"FIXED for  Fairfield, Iowa "," 41.007222222222 , -91.965833333333 "," 41.007222222222 , -91.965833333333","FIXED for  Fairfield, Iowa 41.007222222222,-91.965833333333",[],
6508,,,,,,,"FIXED for  Fairfield, Liverpool "," 53.404 , -2.935 "," 53.404 , -2.935","FIXED for  Fairfield, Liverpool 53.404,-2.935",[],
6509,,,,,,,"FIXED for  Fairfield, Maine "," 44.588333333333 , -69.598611111111 "," 44.588333333333 , -69.598611111111","FIXED for  Fairfield, Maine 44.588333333333,-69.598611111111",[],
6510,,,,,,,"FIXED for  Fairfield, Missouri "," 38.1514166 , -93.3943702 "," 38.1514166 , -93.3943702","FIXED for  Fairfield, Missouri 38.1514166,-93.3943702",[],
6511,,,,,,,"FIXED for  Fairfield, Montana "," 47.61467 , -111.98028 "," 47.61467 , -111.98028","FIXED for  Fairfield, Montana 47.61467,-111.98028",[],
6512,,,,,,,"FIXED for  Fairfield, New South Wales "," -33.8703 , 150.956 "," -33.8703 , 150.956","FIXED for  Fairfield, New South Wales -33.8703,150.956",[],
6513,,,,,,,"FIXED for  Fairfield, New York "," 43.124722222222 , -74.934444444444 "," 43.124722222222 , -74.934444444444","FIXED for  Fairfield, New York 43.124722222222,-74.934444444444",[],
6514,,,,,,,"FIXED for  Fairfield, Pennsylvania "," 39.78732 , -77.3686 "," 39.78732 , -77.3686","FIXED for  Fairfield, Pennsylvania 39.78732,-77.3686",[],
6515,,,,,,,"FIXED for  Fairfield, Queensland "," -27.5065 , 153.025 "," -27.5065 , 153.025","FIXED for  Fairfield, Queensland -27.5065,153.025",[],
6516,,,,,,,"FIXED for  Fairfield, Utah "," 40.262222222222 , -112.09305555556 "," 40.262222222222 , -112.09305555556","FIXED for  Fairfield, Utah 40.262222222222,-112.09305555556",[],
6517,,,,,,,"FIXED for  Fairfield, Victoria "," -37.792 , 145.011 "," -37.792 , 145.011","FIXED for  Fairfield, Victoria -37.792,145.011",[],
6518,,,,,,,"FIXED for  Fairfield, Washington "," 47.38518 , -117.17158 "," 47.38518 , -117.17158","FIXED for  Fairfield, Washington 47.38518,-117.17158",[],
6519,,,,,,,"FIXED for  Fala, Midlothian "," 55.8333 , -2.88333 "," 55.8333 , -2.88333","FIXED for  Fala, Midlothian 55.8333,-2.88333",[],
6520,,,,,,,"FIXED for  Fala, Ruše "," 46.54955 , 15.452258 "," 46.54955 , 15.452258","FIXED for  Fala, Ruše 46.54955,15.452258",[],
6521,,,,,,,"FIXED for  Fala, Selnica ob Dravi "," 46.546217 , 15.453533 "," 46.546217 , 15.453533","FIXED for  Fala, Selnica ob Dravi 46.546217,15.453533",[],
6522,,,,,,,"FIXED for  Falmouth, Cornwall "," 50.15 , -5.0666666666667 "," 50.15 , -5.0666666666667","FIXED for  Falmouth, Cornwall 50.15,-5.0666666666667",[],
6523,,,,,,,"FIXED for  Falmouth, Jamaica "," 18.493611111111 , -77.655833333333 "," 18.493611111111 , -77.655833333333","FIXED for  Falmouth, Jamaica 18.493611111111,-77.655833333333",[],
6524,,,,,,,"FIXED for  Falmouth, Kentucky "," 38.6739 , -84.3342 "," 38.6739 , -84.3342","FIXED for  Falmouth, Kentucky 38.6739,-84.3342",[],
6525,,,,,,,"FIXED for  Falmouth, Massachusetts "," 41.5515 , -70.61475 "," 41.5515 , -70.61475","FIXED for  Falmouth, Massachusetts 41.5515,-70.61475",[],
6526,,,,,,,"FIXED for  Falmouth, Nova Scotia "," 44.998580555556 , -64.161619444444 "," 44.998580555556 , -64.161619444444","FIXED for  Falmouth, Nova Scotia 44.998580555556,-64.161619444444",[],
6527,,,,,,,"FIXED for  Falmouth, Virginia "," 38.3317 , -77.4614 "," 38.3317 , -77.4614","FIXED for  Falmouth, Virginia 38.3317,-77.4614",[],
6528,,,,,,,"FIXED for  Farah, Afghanistan "," 32.343611111111 , 62.119444444444 "," 32.343611111111 , 62.119444444444","FIXED for  Farah, Afghanistan 32.343611111111,62.119444444444",[],
6529,,,,,,,"FIXED for  Farmington, Arkansas "," 36.042222222222 , -94.245277777778 "," 36.042222222222 , -94.245277777778","FIXED for  Farmington, Arkansas 36.042222222222,-94.245277777778",[],
6530,,,,,,,"FIXED for  Farmington, California "," 37.92944 , -120.99944 "," 37.92944 , -120.99944","FIXED for  Farmington, California 37.92944,-120.99944",[],
6531,,,,,,,"FIXED for  Farmington, Connecticut "," 41.71982 , -72.83204 "," 41.71982 , -72.83204","FIXED for  Farmington, Connecticut 41.71982,-72.83204",[],
6532,,,,,,,"FIXED for  Farmington, Illinois "," 40.6989 , -90.0036 "," 40.6989 , -90.0036","FIXED for  Farmington, Illinois 40.6989,-90.0036",[],
6533,,,,,,,"FIXED for  Farmington, Maine "," 44.668991666667 , -70.146377777778 "," 44.668991666667 , -70.146377777778","FIXED for  Farmington, Maine 44.668991666667,-70.146377777778",[],
6534,,,,,,,"FIXED for  Farmington, Michigan "," 42.464444444444 , -83.376388888889 "," 42.464444444444 , -83.376388888889","FIXED for  Farmington, Michigan 42.464444444444,-83.376388888889",[],
6535,,,,,,,"FIXED for  Farmington, Minnesota "," 44.640277777778 , -93.143611111111 "," 44.640277777778 , -93.143611111111","FIXED for  Farmington, Minnesota 44.640277777778,-93.143611111111",[],
6536,,,,,,,"FIXED for  Farmington, Missouri "," 37.781944444444 , -90.422222222222 "," 37.781944444444 , -90.422222222222","FIXED for  Farmington, Missouri 37.781944444444,-90.422222222222",[],
6537,,,,,,,"FIXED for  Farmington, New Hampshire "," 43.389722222222 , -71.065555555556 "," 43.389722222222 , -71.065555555556","FIXED for  Farmington, New Hampshire 43.389722222222,-71.065555555556",[],
6538,,,,,,,"FIXED for  Farmington, New Mexico "," 36.751666666667 , -108.18972222222 "," 36.751666666667 , -108.18972222222","FIXED for  Farmington, New Mexico 36.751666666667,-108.18972222222",[],
6539,,,,,,,"FIXED for  Farmington, New York "," 42.980833333333 , -77.321944444444 "," 42.980833333333 , -77.321944444444","FIXED for  Farmington, New York 42.980833333333,-77.321944444444",[],
6540,,,,,,,"FIXED for  Farmington, Oregon "," 45.4489 , -122.948 "," 45.4489 , -122.948","FIXED for  Farmington, Oregon 45.4489,-122.948",[],
6541,,,,,,,"FIXED for  Farmington, Utah "," 40.986666666667 , -111.89916666667 "," 40.986666666667 , -111.89916666667","FIXED for  Farmington, Utah 40.986666666667,-111.89916666667",[],
6542,,,,,,,FIXED for  Fengjing ," 30.88849 , 121.01004 "," 30.88849 , 121.01004","FIXED for  Fengjing 30.88849,121.01004",[],
6543,,,,,,,"FIXED for  Ferndale, California "," 40.576666666667 , -124.26333333333 "," 40.576666666667 , -124.26333333333","FIXED for  Ferndale, California 40.576666666667,-124.26333333333",[],
6544,,,,,,,"FIXED for  Ferndale, Pennsylvania "," 40.28896 , -78.91475 "," 40.28896 , -78.91475","FIXED for  Ferndale, Pennsylvania 40.28896,-78.91475",[],
6545,,,,,,,"FIXED for  Ferndale, Rhondda Cynon Taf "," 51.6577 , -3.44588 "," 51.6577 , -3.44588","FIXED for  Ferndale, Rhondda Cynon Taf 51.6577,-3.44588",[],
6546,,,,,,,"FIXED for  Ferndale, Washington "," 48.8489 , -122.59 "," 48.8489 , -122.59","FIXED for  Ferndale, Washington 48.8489,-122.59",[],
6547,,,,,,,"FIXED for  Ferndale, Western Australia "," -32.03494 , 115.92233 "," -32.03494 , 115.92233","FIXED for  Ferndale, Western Australia -32.03494,115.92233",[],
6548,,,,,,,FIXED for  Filadelfia ," -22.333333333333 , -60.016666666667 "," -22.333333333333 , -60.016666666667","FIXED for  Filadelfia -22.333333333333,-60.016666666667",[],
6549,,,,,,,"FIXED for  Flora, Illinois "," 38.671111111111 , -88.475277777778 "," 38.671111111111 , -88.475277777778","FIXED for  Flora, Illinois 38.671111111111,-88.475277777778",[],
6550,,,,,,,"FIXED for  Flora, Mississippi "," 32.5432 , -90.30926 "," 32.5432 , -90.30926","FIXED for  Flora, Mississippi 32.5432,-90.30926",[],
6551,,,,,,,"FIXED for  Flora, Norway "," 61.6 , 5.0333333333333 "," 61.6 , 5.0333333333333","FIXED for  Flora, Norway 61.6,5.0333333333333",[],
6552,,,,,,,"FIXED for  Florence, Arizona "," 33.03145 , -111.38734 "," 33.03145 , -111.38734","FIXED for  Florence, Arizona 33.03145,-111.38734",[],
6553,,,,,,,"FIXED for  Florence, Colorado "," 38.390277777778 , -105.11666666667 "," 38.390277777778 , -105.11666666667","FIXED for  Florence, Colorado 38.390277777778,-105.11666666667",[],
6554,,,,,,,"FIXED for  Florence, Idaho "," 45.5011 , -116.028 "," 45.5011 , -116.028","FIXED for  Florence, Idaho 45.5011,-116.028",[],
6555,,,,,,,"FIXED for  Florence, Kansas "," 38.2428 , -96.9294 "," 38.2428 , -96.9294","FIXED for  Florence, Kansas 38.2428,-96.9294",[],
6556,,,,,,,"FIXED for  Florence, Massachusetts "," 42.335555555556 , -72.671666666667 "," 42.335555555556 , -72.671666666667","FIXED for  Florence, Massachusetts 42.335555555556,-72.671666666667",[],
6557,,,,,,,"FIXED for  Florence, Nebraska "," 41.3361 , -95.9603 "," 41.3361 , -95.9603","FIXED for  Florence, Nebraska 41.3361,-95.9603",[],
6558,,,,,,,"FIXED for  Florence, Oregon "," 43.984166666667 , -124.10305555556 "," 43.984166666667 , -124.10305555556","FIXED for  Florence, Oregon 43.984166666667,-124.10305555556",[],
6559,,,,,,,"FIXED for  Florence, South Carolina "," 34.183888888889 , -79.774166666667 "," 34.183888888889 , -79.774166666667","FIXED for  Florence, South Carolina 34.183888888889,-79.774166666667",[],
6560,,,,,,,"FIXED for  Florencia, Cuba "," 22.1475 , -78.966944444444 "," 22.1475 , -78.966944444444","FIXED for  Florencia, Cuba 22.1475,-78.966944444444",[],
6561,,,,,,,FIXED for  Flores ," -8.6747222222222 , 121.38444444444 "," -8.6747222222222 , 121.38444444444","FIXED for  Flores -8.6747222222222,121.38444444444",[],
6562,,,,,,,"FIXED for  Flores, Buenos Aires "," -34.633333333333 , -58.466666666667 "," -34.633333333333 , -58.466666666667","FIXED for  Flores, Buenos Aires -34.633333333333,-58.466666666667",[],
6563,,,,,,,FIXED for  Florida ," 28.133333333333 , -81.631666666667 "," 28.133333333333 , -81.631666666667","FIXED for  Florida 28.133333333333,-81.631666666667",[],
6564,,,,,,,"FIXED for  Florida, Massachusetts "," 42.66675 , -73.01121 "," 42.66675 , -73.01121","FIXED for  Florida, Massachusetts 42.66675,-73.01121",[],
6565,,,,,,,"FIXED for  Floyd County, Georgia "," 34.26 , -85.22 "," 34.26 , -85.22","FIXED for  Floyd County, Georgia 34.26,-85.22",[],
6566,,,,,,,"FIXED for  Floyd County, Indiana "," 38.32 , -85.9 "," 38.32 , -85.9","FIXED for  Floyd County, Indiana 38.32,-85.9",[],
6567,,,,,,,"FIXED for  Floyd County, Kentucky "," 37.56 , -82.75 "," 37.56 , -82.75","FIXED for  Floyd County, Kentucky 37.56,-82.75",[],
6568,,,,,,,"FIXED for  Floyd County, Texas "," 34.07 , -101.3 "," 34.07 , -101.3","FIXED for  Floyd County, Texas 34.07,-101.3",[],
6569,,,,,,,"FIXED for  Floyd County, Virginia "," 36.94 , -80.36 "," 36.94 , -80.36","FIXED for  Floyd County, Virginia 36.94,-80.36",[],
6570,,,,,,,"FIXED for  Fontana, California "," 34.1 , -117.46666666667 "," 34.1 , -117.46666666667","FIXED for  Fontana, California 34.1,-117.46666666667",[],
6571,,,,,,,"FIXED for  Fontana, Gozo "," 36.036388888889 , 14.242222222222 "," 36.036388888889 , 14.242222222222","FIXED for  Fontana, Gozo 36.036388888889,14.242222222222",[],
6572,,,,,,,"FIXED for  Fontana, Kansas "," 38.4258 , -94.8381 "," 38.4258 , -94.8381","FIXED for  Fontana, Kansas 38.4258,-94.8381",[],
6573,,,,,,,"FIXED for  Formosa, Goiás "," -15.536944444444 , -47.333888888889 "," -15.536944444444 , -47.333888888889","FIXED for  Formosa, Goiás -15.536944444444,-47.333888888889",[],
6574,,,,,,,"FIXED for  Formosa, Ontario "," 44.0667 , -81.2139 "," 44.0667 , -81.2139","FIXED for  Formosa, Ontario 44.0667,-81.2139",[],
6575,,,,,,,FIXED for  Fortaleza ," -3.7813888888889 , -38.588888888889 "," -3.7813888888889 , -38.588888888889","FIXED for  Fortaleza -3.7813888888889,-38.588888888889",[],
6576,,,,,,,"FIXED for  Fort Smith, Arkansas "," 35.35 , -94.366666666667 "," 35.35 , -94.366666666667","FIXED for  Fort Smith, Arkansas 35.35,-94.366666666667",[],
6577,,,,,,,"FIXED for  Fort Smith, Northwest Territories "," 60.0053 , -111.891 "," 60.0053 , -111.891","FIXED for  Fort Smith, Northwest Territories 60.0053,-111.891",[],
6578,,,,,,,"FIXED for  Fortuna, California "," 40.598055555556 , -124.15722222222 "," 40.598055555556 , -124.15722222222","FIXED for  Fortuna, California 40.598055555556,-124.15722222222",[],
6579,,,,,,,"FIXED for  Fortuna, North Dakota "," 48.911111111111 , -103.77416666667 "," 48.911111111111 , -103.77416666667","FIXED for  Fortuna, North Dakota 48.911111111111,-103.77416666667",[],
6580,,,,,,,FIXED for  Franca ," -20.538888888889 , -47.400833333333 "," -20.538888888889 , -47.400833333333","FIXED for  Franca -20.538888888889,-47.400833333333",[],
6581,,,,,,,"FIXED for  Frankfort, Free State "," -27.283333333333 , 28.516666666667 "," -27.283333333333 , 28.516666666667","FIXED for  Frankfort, Free State -27.283333333333,28.516666666667",[],
6582,,,,,,,"FIXED for  Frankfort, Illinois "," 41.4981 , -87.8494 "," 41.4981 , -87.8494","FIXED for  Frankfort, Illinois 41.4981,-87.8494",[],
6583,,,,,,,"FIXED for  Frankfort, Indiana "," 40.2822 , -86.5114 "," 40.2822 , -86.5114","FIXED for  Frankfort, Indiana 40.2822,-86.5114",[],
6584,,,,,,,"FIXED for  Frankfort, Maine "," 44.609722222222 , -68.876666666667 "," 44.609722222222 , -68.876666666667","FIXED for  Frankfort, Maine 44.609722222222,-68.876666666667",[],
6585,,,,,,,"FIXED for  Franklin County, Alabama "," 34.433333333333 , -87.85 "," 34.433333333333 , -87.85","FIXED for  Franklin County, Alabama 34.433333333333,-87.85",[],
6586,,,,,,,"FIXED for  Franklin County, Arkansas "," 35.520833333333 , -93.875833333333 "," 35.520833333333 , -93.875833333333","FIXED for  Franklin County, Arkansas 35.520833333333,-93.875833333333",[],
6587,,,,,,,"FIXED for  Franklin County, Florida "," 29.8 , -84.82 "," 29.8 , -84.82","FIXED for  Franklin County, Florida 29.8,-84.82",[],
6588,,,,,,,"FIXED for  Franklin County, Georgia "," 34.37 , -83.23 "," 34.37 , -83.23","FIXED for  Franklin County, Georgia 34.37,-83.23",[],
6589,,,,,,,"FIXED for  Franklin County, Indiana "," 39.42 , -85.06 "," 39.42 , -85.06","FIXED for  Franklin County, Indiana 39.42,-85.06",[],
6590,,,,,,,"FIXED for  Franklin County, Iowa "," 42.730833333333 , -93.2675 "," 42.730833333333 , -93.2675","FIXED for  Franklin County, Iowa 42.730833333333,-93.2675",[],
6591,,,,,,,"FIXED for  Franklin County, Kansas "," 38.5833 , -95.2833 "," 38.5833 , -95.2833","FIXED for  Franklin County, Kansas 38.5833,-95.2833",[],
6592,,,,,,,"FIXED for  Franklin County, Kentucky "," 38.24 , -84.88 "," 38.24 , -84.88","FIXED for  Franklin County, Kentucky 38.24,-84.88",[],
6593,,,,,,,"FIXED for  Franklin County, Massachusetts "," 42.58707 , -72.573944 "," 42.58707 , -72.573944","FIXED for  Franklin County, Massachusetts 42.58707,-72.573944",[],
6594,,,,,,,"FIXED for  Franklin County, Mississippi "," 31.48 , -90.9 "," 31.48 , -90.9","FIXED for  Franklin County, Mississippi 31.48,-90.9",[],
6595,,,,,,,"FIXED for  Franklin County, Missouri "," 38.41 , -91.08 "," 38.41 , -91.08","FIXED for  Franklin County, Missouri 38.41,-91.08",[],
6596,,,,,,,"FIXED for  Franklin County, New York "," 44.6 , -74.31 "," 44.6 , -74.31","FIXED for  Franklin County, New York 44.6,-74.31",[],
6597,,,,,,,"FIXED for  Franklin County, North Carolina "," 36.08 , -78.28 "," 36.08 , -78.28","FIXED for  Franklin County, North Carolina 36.08,-78.28",[],
6598,,,,,,,"FIXED for  Franklin County, Ohio "," 39.97 , -83.01 "," 39.97 , -83.01","FIXED for  Franklin County, Ohio 39.97,-83.01",[],
6599,,,,,,,"FIXED for  Franklin County, Pennsylvania "," 39.93 , -77.72 "," 39.93 , -77.72","FIXED for  Franklin County, Pennsylvania 39.93,-77.72",[],
6600,,,,,,,"FIXED for  Franklin County, Tennessee "," 35.15 , -86.1 "," 35.15 , -86.1","FIXED for  Franklin County, Tennessee 35.15,-86.1",[],
6601,,,,,,,"FIXED for  Franklin County, Texas "," 33.18 , -95.22 "," 33.18 , -95.22","FIXED for  Franklin County, Texas 33.18,-95.22",[],
6602,,,,,,,"FIXED for  Franklin County, Vermont "," 44.865131 , -72.962906 "," 44.865131 , -72.962906","FIXED for  Franklin County, Vermont 44.865131,-72.962906",[],
6603,,,,,,,"FIXED for  Franklin County, Virginia "," 36.99 , -79.88 "," 36.99 , -79.88","FIXED for  Franklin County, Virginia 36.99,-79.88",[],
6604,,,,,,,"FIXED for  Franklin County, Washington "," 46.54 , -118.9 "," 46.54 , -118.9","FIXED for  Franklin County, Washington 46.54,-118.9",[],
6605,,,,,,,"FIXED for  Franklin, Franklin County, New York "," 44.519166666667 , -74.060555555556 "," 44.519166666667 , -74.060555555556","FIXED for  Franklin, Franklin County, New York 44.519166666667,-74.060555555556",[],
6606,,,,,,,"FIXED for  Franklin, Idaho "," 42.0161 , -111.803 "," 42.0161 , -111.803","FIXED for  Franklin, Idaho 42.0161,-111.803",[],
6607,,,,,,,"FIXED for  Franklin, Indiana "," 39.4897 , -86.0567 "," 39.4897 , -86.0567","FIXED for  Franklin, Indiana 39.4897,-86.0567",[],
6608,,,,,,,"FIXED for  Franklin, Kansas "," 37.5264 , -94.7058 "," 37.5264 , -94.7058","FIXED for  Franklin, Kansas 37.5264,-94.7058",[],
6609,,,,,,,"FIXED for  Franklin, Kentucky "," 36.7225 , -86.5775 "," 36.7225 , -86.5775","FIXED for  Franklin, Kentucky 36.7225,-86.5775",[],
6610,,,,,,,"FIXED for  Franklin, Louisiana "," 29.7917 , -91.5083 "," 29.7917 , -91.5083","FIXED for  Franklin, Louisiana 29.7917,-91.5083",[],
6611,,,,,,,"FIXED for  Franklin, Massachusetts "," 42.083333333333 , -71.4 "," 42.083333333333 , -71.4","FIXED for  Franklin, Massachusetts 42.083333333333,-71.4",[],
6612,,,,,,,"FIXED for  Franklin, Michigan "," 42.52 , -83.303888888889 "," 42.52 , -83.303888888889","FIXED for  Franklin, Michigan 42.52,-83.303888888889",[],
6613,,,,,,,"FIXED for  Franklin, Missouri "," 39.0114 , -92.7536 "," 39.0114 , -92.7536","FIXED for  Franklin, Missouri 39.0114,-92.7536",[],
6614,,,,,,,"FIXED for  Franklin, New Hampshire "," 43.4442 , -71.6475 "," 43.4442 , -71.6475","FIXED for  Franklin, New Hampshire 43.4442,-71.6475",[],
6615,,,,,,,"FIXED for  Franklin, New Jersey "," 41.109 , -74.5886 "," 41.109 , -74.5886","FIXED for  Franklin, New Jersey 41.109,-74.5886",[],
6616,,,,,,,"FIXED for  Franklin, North Carolina "," 35.1811 , -83.3817 "," 35.1811 , -83.3817","FIXED for  Franklin, North Carolina 35.1811,-83.3817",[],
6617,,,,,,,"FIXED for  Franklin, Ohio "," 39.5614 , -84.3017 "," 39.5614 , -84.3017","FIXED for  Franklin, Ohio 39.5614,-84.3017",[],
6618,,,,,,,"FIXED for  Franklin, Pennsylvania "," 41.3978 , -79.8314 "," 41.3978 , -79.8314","FIXED for  Franklin, Pennsylvania 41.3978,-79.8314",[],
6619,,,,,,,"FIXED for  Franklin, Quebec "," 45.0333 , -73.9167 "," 45.0333 , -73.9167","FIXED for  Franklin, Quebec 45.0333,-73.9167",[],
6620,,,,,,,"FIXED for  Franklin, Tennessee "," 35.929166666667 , -86.8575 "," 35.929166666667 , -86.8575","FIXED for  Franklin, Tennessee 35.929166666667,-86.8575",[],
6621,,,,,,,"FIXED for  Franklin, Texas "," 31.0261 , -96.4861 "," 31.0261 , -96.4861","FIXED for  Franklin, Texas 31.0261,-96.4861",[],
6622,,,,,,,"FIXED for  Franklin, West Virginia "," 38.64289 , -79.33115 "," 38.64289 , -79.33115","FIXED for  Franklin, West Virginia 38.64289,-79.33115",[],
6623,,,,,,,"FIXED for  Fremont, Indiana "," 41.73088 , -84.93274 "," 41.73088 , -84.93274","FIXED for  Fremont, Indiana 41.73088,-84.93274",[],
6624,,,,,,,"FIXED for  Fremont, Michigan "," 43.4675 , -85.941944444444 "," 43.4675 , -85.941944444444","FIXED for  Fremont, Michigan 43.4675,-85.941944444444",[],
6625,,,,,,,"FIXED for  Fremont, Missouri "," 36.95227 , -91.1643 "," 36.95227 , -91.1643","FIXED for  Fremont, Missouri 36.95227,-91.1643",[],
6626,,,,,,,"FIXED for  Fremont, Nebraska "," 41.439722222222 , -96.49 "," 41.439722222222 , -96.49","FIXED for  Fremont, Nebraska 41.439722222222,-96.49",[],
6627,,,,,,,"FIXED for  Fremont, New Hampshire "," 42.990833333333 , -71.1425 "," 42.990833333333 , -71.1425","FIXED for  Fremont, New Hampshire 42.990833333333,-71.1425",[],
