,name,lat,lon,lgl_key,toponym,old_coord,new_coord,mlg_key,geocoded_coordinates_list,median_error_distance
1538,Lincoln,40.8,-96.667,"Lincoln 40.8,-96.667",Lincoln ," 40.8 , -96.667 "," 40.810555555556 , -96.680277777778","Lincoln 40.8,-96.667",[],
1539,Platte County,41.55,-97.4837,"Platte County 41.55,-97.4837",Platte County ," 41.55 , -97.4837 "," 41.57 , -97.53","Platte County 41.55,-97.4837",[],
1540,Sherman County,41.2167,-98.9837,"Sherman County 41.2167,-98.9837",Sherman County ," 41.2167 , -98.9837 "," 41.22 , -98.97","Sherman County 41.2167,-98.9837",[],
1541,Loup City,41.2756,-98.9668,"Loup City 41.2756,-98.9668",Loup City ," 41.2756 , -98.9668 "," 41.277222222222 , -98.968055555556","Loup City 41.2756,-98.9668",[],
1542,Hitchcock County,40.1667,-101.05,"Hitchcock County 40.1667,-101.05",Hitchcock County ," 40.1667 , -101.05 "," 40.18 , -101.04","Hitchcock County 40.1667,-101.05",[],
1543,Hayes County,40.5333,-101.05,"Hayes County 40.5333,-101.05",Hayes County ," 40.5333 , -101.05 "," 40.53 , -101.06","Hayes County 40.5333,-101.05",[],
1544,Dakota County,42.4,-96.567,"Dakota County 42.4,-96.567",Dakota County ," 42.4 , -96.567 "," 42.39 , -96.56","Dakota County 42.4,-96.567",[],
1545,Otoe County,40.6333,-96.1336,"Otoe County 40.6333,-96.1336",Otoe County ," 40.6333 , -96.1336 "," 40.6762 , -95.8617","Otoe County 40.6333,-96.1336",[],
1546,Washington County,41.55,-96.267,"Washington County 41.55,-96.267",Washington County ," 41.55 , -96.267 "," 41.53 , -96.22","Washington County 41.55,-96.267",[],
1547,Lincoln County,41.05,-100.767,"Lincoln County 41.05,-100.767",Lincoln County ," 41.05 , -100.767 "," 41.05 , -100.75","Lincoln County 41.05,-100.767",[],
1548,North Platte,41.1239,-100.765,"North Platte 41.1239,-100.765",North Platte ," 41.1239 , -100.765 "," 41.135914 , -100.770501","North Platte 41.1239,-100.765",[],
1549,Madison County,41.9167,-97.6003,"Madison County 41.9167,-97.6003",Madison County ," 41.9167 , -97.6003 "," 41.92 , -97.6","Madison County 41.9167,-97.6003",[],
1550,Douglas County,41.3,-96.167,"Douglas County 41.3,-96.167",Douglas County ," 41.3 , -96.167 "," 41.3 , -96.15","Douglas County 41.3,-96.167",[],
1551,Sarpy County,41.1,-96.1336,"Sarpy County 41.1,-96.1336",Sarpy County ," 41.1 , -96.1336 "," 41.11 , -96.11","Sarpy County 41.1,-96.1336",[],
1552,Lancaster County,40.7833,-96.6836,"Lancaster County 40.7833,-96.6836",Lancaster County ," 40.7833 , -96.6836 "," 40.78 , -96.69","Lancaster County 40.7833,-96.6836",[],
1553,Meadow Grove,42.0289,-97.7339,"Meadow Grove 42.0289,-97.7339",Meadow Grove ," 42.0289 , -97.7339 "," 42.03 , -97.735","Meadow Grove 42.0289,-97.7339",[],
1554,Cherry County,42.55,-101.1,"Cherry County 42.55,-101.1",Cherry County ," 42.55 , -101.1 "," 42.54 , -101.12","Cherry County 42.55,-101.1",[],
1555,Richland,41.4356,-97.2125,"Richland 41.4356,-97.2125",Richland ," 41.4356 , -97.2125 "," 41.4375 , -97.213055555556","Richland 41.4356,-97.2125",[],
1556,Colfax County,41.5667,-97.0836,"Colfax County 41.5667,-97.0836",Colfax County ," 41.5667 , -97.0836 "," 41.58 , -97.09","Colfax County 41.5667,-97.0836",[],
1557,Hanover,43.7023,-72.2895,"Hanover 43.7023,-72.2895",Hanover ," 43.7023 , -72.2895 "," 43.7083 , -72.2772","Hanover 43.7023,-72.2895",[],
1558,Bethel,43.8334,-72.634,"Bethel 43.8334,-72.634",Bethel ," 43.8334 , -72.634 "," 43.8334 , -72.63399","Bethel 43.8334,-72.634",[],
1559,Epsom,43.2229,-71.332,"Epsom 43.2229,-71.332",Epsom ," 43.2229 , -71.332 "," 43.22286 , -71.33201","Epsom 43.2229,-71.332",[],
1560,Penacook,43.2804,-71.6001,"Penacook 43.2804,-71.6001",Penacook ," 43.2804 , -71.6001 "," 43.280277777778 , -71.6","Penacook 43.2804,-71.6001",[],
1561,Merrimack County,43.3001,-71.6829,"Merrimack County 43.3001,-71.6829",Merrimack County ," 43.3001 , -71.6829 "," 43.277702 , -71.637253","Merrimack County 43.3001,-71.6829",[],
1562,Concord,43.2081,-71.5376,"Concord 43.2081,-71.5376",Concord ," 43.2081 , -71.5376 "," 43.206666666667 , -71.538055555556","Concord 43.2081,-71.5376",[],
1563,Laconia,43.5279,-71.4704,"Laconia 43.5279,-71.4704",Laconia ," 43.5279 , -71.4704 "," 43.5275 , -71.4703","Laconia 43.5279,-71.4704",[],
1564,Alton,43.4523,-71.2176,"Alton 43.4523,-71.2176",Alton ," 43.4523 , -71.2176 "," 43.454166666667 , -71.219722222222","Alton 43.4523,-71.2176",[],
1565,Meredith,43.6576,-71.5004,"Meredith 43.6576,-71.5004",Meredith ," 43.6576 , -71.5004 "," 43.657777777778 , -71.500555555556","Meredith 43.6576,-71.5004",[],
1566,Hopkinton,43.1915,-71.6754,"Hopkinton 43.1915,-71.6754",Hopkinton ," 43.1915 , -71.6754 "," 43.19147 , -71.67535","Hopkinton 43.1915,-71.6754",[],
1568,Boscawen,43.3151,-71.6209,"Boscawen 43.3151,-71.6209",Boscawen ," 43.3151 , -71.6209 "," 43.31508 , -71.62091","Boscawen 43.3151,-71.6209",[],
1569,Manchester,42.9956,-71.4548,"Manchester 42.9956,-71.4548",Manchester ," 42.9956 , -71.4548 "," 42.990833333333 , -71.463611111111","Manchester 42.9956,-71.4548",[],
